2021-02-18 09:45:50.8936|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.8936|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.8936|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9066|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9066|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9066|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9216|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9216|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9216|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9216|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9415|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9415|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9515|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9515|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9515|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9515|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9728|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9728|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9828|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9828|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:50.9828|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:50.9828|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.0067|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.0067|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.0167|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.0167|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.0167|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.0167|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.2351|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.2351|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.2501|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.2501|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.2666|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.2666|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:51.7491|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:51.7491|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:45:52.2494|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: started.
2021-02-18 09:45:52.2494|TRACE|WebApplication.Controllers.MopController|GetSelectedData :: ended.
2021-02-18 09:46:50.9165|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:46:50.9245|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:46:51.4764|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:46:51.4844|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:46:52.3636|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:46:52.3636|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:03.4853|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:03.4853|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:04.0917|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:04.0987|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:04.5883|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:04.5883|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:05.2100|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:05.2100|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:05.6990|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:05.7069|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:06.5073|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:06.5073|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:47:07.4585|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:47:07.4585|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:49:29.5721|TRACE|WebApplication.Controllers.MopController|GetMOPData :: started.
2021-02-18 09:49:29.5771|TRACE|WebApplication.Controllers.MopController|GetMOPData :: ended.
2021-02-18 09:49:52.4020|ERROR|WebApplication.Controllers.CageController|Index :: started.
2021-02-18 09:49:52.4579|TRACE|WebApplication.Controllers.CageController|Index :: ended.
2021-02-18 09:49:58.0919|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:49:58.1298|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:49:59.6925|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:49:59.7025|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:00.6498|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:00.6588|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:01.3371|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:01.3471|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:03.5994|TRACE|WebApplication.Controllers.CageController|Edit :: started.
2021-02-18 09:50:03.5994|TRACE|WebApplication.Controllers.CageController|Edit :: ended.
2021-02-18 09:50:11.6805|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:11.6875|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:12.4409|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:12.4409|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:14.6548|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:14.6548|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:16.4451|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:16.4581|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:17.2209|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:17.2349|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:18.4440|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:18.4529|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:21.5068|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:21.5177|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:24.1526|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:24.1636|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:26.3217|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:26.3307|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:26.8905|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:26.8905|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:27.1525|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:27.1585|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:28.4003|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:28.4063|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:32.4184|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:32.4314|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:33.0978|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:33.0978|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:34.3198|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:34.3268|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:34.7903|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:34.7993|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:54.8888|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:54.8888|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:56.4798|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:56.4917|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:50:56.9928|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:50:56.9987|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:51:11.3462|TRACE|WebApplication.Controllers.CageController|Create :: started.
2021-02-18 09:51:11.3584|TRACE|WebApplication.Controllers.CageController|Create :: ended.
2021-02-18 09:51:14.1402|TRACE|WebApplication.Controllers.CageController|Edit :: started.
2021-02-18 09:51:14.1402|TRACE|WebApplication.Controllers.CageController|Edit :: ended.
2021-02-18 09:51:42.7513|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:51:42.7513|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:51:43.1695|TRACE|WebApplication.Controllers.CageController|LoadData :: started.
2021-02-18 09:51:43.1755|TRACE|WebApplication.Controllers.CageController|LoadData :: ended.
2021-02-18 09:52:26.1499|TRACE|WebApplication.Controllers.AccountController|LogOff :: started.
2021-02-18 09:52:26.1499|TRACE|WebApplication.Controllers.AccountController|LogOff :: ended.
